"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL3975522";"EBOPIPRANT";"EBOPIPRANT|OBE-022|OBE022";"Small molecule";"2.0";"599.75";"1";"1";"4.33";"118.80";"7";"2";"1";"11";"N";"0.32";"12.72";"7.48";"4.55";"4.21";"3";"MOL";"0";"41";"8";"3";"1";"599.1924";"-0.82";"NEUTRAL";"C30H34FN3O5S2";"CC(C)[C@H](N)C(=O)OCC[C@H](NC(=O)[C@@H]1SCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccc(F)cc1";"UUIBKACUTXYSAK-YCVJPRETSA-N"
"CHEMBL3360203";"PILARALISIB";"PILARALISIB|Pilaralisib|SAR-245408|SAR245408|XL-147|XL147";"Small molecule";"2.0";"541.03";"13";"76";"4.51";"148.33";"8";"4";"1";"8";"N";"0.25";"5.99";"8.48";"3.27";"3.29";"4";"MOL";"0";"37";"10";"5";"1";"540.1347";"-1.58";"ACID";"C25H25ClN6O4S";"COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1";"QINPEPAQOBZPOF-UHFFFAOYSA-N"
"CHEMBL5095279";"MECAPEGFILGRASTIM";"MECAPEGFILGRASTIM";"Protein";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297952";"FB-825";"FB-825|FB825";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095296";"THROMBOPOIETIN";"C-MPL LIGAND|MEGAKARYOCYTE STIMULATING FACTOR|MEGAPOIETIN|RH-TPO|THROMBOPOIETIN";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108509";"INTERFERON ALFA-N1";"INTERFERON ALFA-N1|Wellferon";"Protein";"2.0";"";"2";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL567303";"PALOSURAN";"ACT-058362|PALOSURAN";"Small molecule";"2.0";"418.54";"31";"993";"3.73";"77.49";"4";"3";"0";"6";"N";"0.57";"12.61";"7.91";"2.66";"2.03";"3";"MOL";"0";"31";"6";"3";"0";"418.2369";"-1.20";"NEUTRAL";"C25H30N4O2";"Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1";"WYJCYXOCHXWTHG-UHFFFAOYSA-N"
"CHEMBL14227";"BUTANOIC ACID";"BUTANOIC ACID|BUTYRATE|BUTYRIC ACID|BUTYRICUM ACIDUM|FEMA NO. 2221|N-BUTANOIC ACID|N-BUTYRIC ACID|NORMAL BUTYRIC ACID|NSC-8415";"Small molecule";"2.0";"88.11";"36";"113";"0.87";"37.30";"1";"1";"0";"2";"Y";"0.54";"4.91";"None";"0.92";"-1.53";"0";"MOL";"0";"6";"2";"1";"0";"88.0524";"0.48";"ACID";"C4H8O2";"CCCC(=O)O";"FERIUCNNQQJTOY-UHFFFAOYSA-N"
"CHEMBL4297672";"METHYLCOBALAMIN";"MECOBALAMIN|METHYL B12|METHYLCOBALAMIN";"Small molecule";"2.0";"1344.40";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"1343.5878";"None";"None";"C63H91CoN13O14P";"";""
"CHEMBL1938400";"PF-03715455";"PF-03715455|PF-3715455";"Small molecule";"2.0";"700.29";"22";"54";"7.80";"129.60";"10";"4";"2";"10";"N";"0.11";"8.46";"2.14";"6.95";"6.91";"6";"MOL";"0";"48";"10";"4";"2";"699.1853";"-1.68";"NEUTRAL";"C35H34ClN7O3S2";"CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1";"VGEXRDWWPSGZDH-UHFFFAOYSA-N"
"CHEMBL485629";"MK-0873";"MK-0873|MK0873";"Small molecule";"2.0";"422.44";"17";"32";"2.31";"90.93";"5";"1";"0";"3";"N";"0.31";"None";"1.94";"1.98";"1.98";"4";"MOL";"0";"32";"7";"1";"0";"422.1379";"-1.32";"NEUTRAL";"C25H18N4O3";"O=C(NC1CC1)c1cn(-c2cccc(C#Cc3ccc[n+]([O-])c3)c2)c2ncccc2c1=O";"JJWKQXNHYDJXKF-UHFFFAOYSA-N"
"CHEMBL281398";"TERBOGREL";"BIBV 308 SE|BIBV-308-SE|BIBV-308SE|TERBOGREL";"Small molecule";"2.0";"405.50";"3";"3";"4.41";"110.40";"4";"3";"0";"7";"N";"0.27";"3.75";"4.75";"2.94";"0.66";"2";"MOL";"0";"30";"7";"3";"0";"405.2165";"-0.65";"ACID";"C23H27N5O2";"CC(C)(C)N/C(=N\C#N)Nc1cccc(/C(=C\CCCC(=O)O)c2cccnc2)c1";"XUTLOCQNGLJNSA-RGVLZGJSSA-N"
"CHEMBL4297709";"BMX-010";"AEOL-10113|BMX-010";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL161381";"EMTRICITABINE, (+/-)-";"EMTRICITABINE, (+/-)-|FTC, DL-|PSI-5004|RACIVIR";"Small molecule";"2.0";"247.25";"";"";"-0.46";"90.37";"7";"2";"0";"2";"N";"0.73";"None";"None";"-0.90";"-0.90";"1";"MOL";"0";"16";"6";"3";"0";"247.0427";"0.70";"NEUTRAL";"C8H10FN3O3S";"Nc1nc(=O)n(C2CSC(CO)O2)cc1F";"XQSPYNMVSIKCOC-UHFFFAOYSA-N"
"CHEMBL4297892";"ARX-788";"ANVATABART OPADOTIN|ARX 788|ARX-788|ARX788";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL563251";"PF-03463275";"PF-03463275|PF-3463275";"Small molecule";"2.0";"376.86";"6";"6";"2.66";"41.37";"4";"0";"0";"5";"N";"0.81";"None";"9.04";"2.10";"0.45";"2";"MOL";"0";"26";"5";"0";"0";"376.1466";"-1.37";"BASE";"C19H22ClFN4O";"CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1";"KYLOBHXXQOZRKK-FICVDOATSA-N"
"CHEMBL228814";"ISPINESIB";"ISPINESIB";"Small molecule";"2.0";"517.07";"38";"92";"5.59";"81.22";"5";"1";"2";"9";"N";"0.31";"None";"9.77";"5.53";"3.25";"4";"MOL";"0";"37";"6";"2";"2";"516.2292";"-1.15";"BASE";"C30H33ClN4O2";"Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1";"QJZRFPJCWMNVAV-HHHXNRCGSA-N"
"CHEMBL1743012";"ENOKIZUMAB";"7F3COM-2H2|7F3COM2H2|ENOKIZUMAB|MEDI 528|MEDI-528";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109623";"STX-100";"STX-100";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2386889";"SCH-900776";"MK-8776|SCH 900776|SCH-900776";"Small molecule";"2.0";"376.26";"289";"301";"1.94";"86.06";"7";"2";"0";"2";"N";"0.71";"None";"9.58";"1.15";"-1.00";"3";"MOL";"0";"23";"7";"3";"0";"375.0807";"-1.39";"BASE";"C15H18BrN7";"Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1";"GMIZZEXBPRLVIV-SECBINFHSA-N"
"CHEMBL4091801";"APG115";"APG115";"Small molecule";"2.0";"642.60";"10";"35";"6.81";"98.74";"4";"3";"2";"5";"N";"0.33";"3.69";"8.42";"3.90";"3.87";"2";"MOL";"0";"44";"7";"3";"2";"641.2223";"-0.10";"ACID";"C34H38Cl2FN3O4";"CCN1[C@@H](C(=O)NC23CCC(C(=O)O)(CC2)CC3)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2";"YJCZPJQGFSSFOL-MNZPCBJKSA-N"
"CHEMBL1277001";"MIBAMPATOR";"LY 451395|LY-451395|LY451395|MIBAMPATOR|Mibampator";"Small molecule";"2.0";"438.62";"5";"8";"2.88";"92.34";"4";"2";"0";"10";"N";"0.60";"11.20";"None";"2.52";"2.52";"2";"MOL";"0";"29";"6";"2";"0";"438.1647";"-0.90";"NEUTRAL";"C21H30N2O4S2";"CC(C)S(=O)(=O)NC[C@H](C)c1ccc(-c2ccc(CCNS(C)(=O)=O)cc2)cc1";"ULRDYYKSPCRXAJ-KRWDZBQOSA-N"
"CHEMBL4650363";".ALPHA.-R-LIPOIC ACID CHOLINE ESTER CHLORIDE";".ALPHA.-R-LIPOIC ACID CHOLINE ESTER CHLORIDE|CHOLINE LIPOATE CHLORIDE|EV-06 CHLORIDE|EV06 CHLORIDE|LACE CHLORIDE|UMR-844|UMR-844 CHLORIDE|UNR844|UNR844 CHLORIDE";"Small molecule";"2.0";"327.94";"";"";"2.95";"26.30";"4";"0";"0";"8";"N";"0.30";"None";"None";"-1.88";"-1.88";"0";"MOL";"0";"18";"3";"0";"0";"292.1399";"0.84";"None";"C13H26ClNO2S2";"C[N+](C)(C)CCOC(=O)CCCC[C@@H]1CCSS1.[Cl-]";"QMADNKDMPGZUKN-UTONKHPSSA-M"
"CHEMBL336360";"IODOFILTIC ACID";"";"Small molecule";"2.0";"458.42";"1";"24";"7.24";"37.30";"1";"1";"1";"15";"N";"0.22";"5.00";"None";"8.61";"6.23";"1";"MOL";"0";"25";"2";"1";"1";"458.1682";"0.12";"ACID";"C22H35IO2";"CC(CCCCCCCCCCCCc1ccc(I)cc1)CC(=O)O";"NPCIWINHUDIWAV-UHFFFAOYSA-N"
"CHEMBL4297290";"TOVINONTRINE";"68722|AF-68722|AF68722|CK-1598|CK1598|IMR-687|TOVINONTRINE";"Small molecule";"2.0";"394.48";"1";"1";"1.94";"88.41";"7";"1";"0";"4";"N";"0.73";"11.69";"7.08";"0.45";"0.28";"3";"MOL";"0";"29";"8";"1";"0";"394.2117";"-0.76";"NEUTRAL";"C21H26N6O2";"C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1cn2c(C3CCOCC3)ncc2c(=O)[nH]1";"GWGNPYYVGANHRJ-GDBMZVCRSA-N"
"CHEMBL4297624";"BISEGLIPTIN";"BISEGLIPTIN|KRP-104";"Small molecule";"2.0";"351.42";"";"";"1.69";"82.43";"5";"1";"0";"5";"N";"0.76";"None";"9.46";"0.80";"-1.24";"0";"MOL";"0";"25";"6";"1";"0";"351.1958";"-0.28";"BASE";"C18H26FN3O3";"CCOC(=O)C12CCC(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)(CC1)CC2";"AKFNKZFJBFQFAA-DIOPXHOYSA-N"
"CHEMBL4804171";"AFP-464 FREE SALT";"";"Small molecule";"2.0";"476.50";"";"";"3.94";"137.37";"6";"4";"0";"9";"N";"0.27";"11.39";"10.18";"3.16";"-0.16";"3";"MOL";"0";"34";"7";"7";"1";"476.2035";"-0.03";"BASE";"C24H27F3N4O3";"Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NC(=O)[C@@H](N)CCCCCCN)c(F)c3)oc2c1F";"PRXJGLUMVDSFAU-HNNXBMFYSA-N"
"CHEMBL3989911";"VELDOREOTIDE";"COR-005|DG-3173|DG3173|PTR 3173|PTR-3173|SOMATOPRIM|VELDOREOTIDE";"Protein";"2.0";"1123.33";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1122.5651";"None";"None";"C60H74N12O10";"CC(O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)CCCNC(=O)CCCN(CC(N)=O)C(=O)[C@H](Cc2ccccc2)NC1=O";"ABFNTRQPWNXUHA-NNIYEDDKSA-N"
"CHEMBL91704";"K-777";"APC-3316|CRA-3316|K-1177|K-11777|K-777|K1177|SLV 213|SLV-213|SLV213";"Small molecule";"2.0";"574.75";"24";"120";"3.66";"98.82";"5";"2";"1";"11";"N";"0.36";"13.99";"7.02";"3.96";"3.81";"3";"MOL";"0";"41";"8";"2";"1";"574.2614";"-0.50";"NEUTRAL";"C32H38N4O4S";"CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1";"RHJLQMVZXQKJKB-FPHSVDBKSA-N"
"CHEMBL1627201";"L-SULFORAPHANE";"L-SULFORAPHANE";"Small molecule";"2.0";"177.29";"6";"8";"1.25";"35.42";"3";"0";"0";"5";"N";"0.27";"None";"0.87";"0.22";"0.22";"0";"MOL";"0";"10";"2";"0";"0";"177.0282";"0.73";"NEUTRAL";"C6H11NOS2";"C[S@+]([O-])CCCCN=C=S";"SUVMJBTUFCVSAD-JTQLQIEISA-N"
"CHEMBL1721885";"SU-014813";"SU-014813|SU-14813";"Small molecule";"2.0";"442.49";"477";"1056";"1.69";"106.69";"5";"4";"0";"6";"N";"0.51";"11.46";"6.55";"1.36";"1.31";"2";"MOL";"0";"32";"8";"4";"0";"442.2016";"-1.19";"NEUTRAL";"C23H27FN4O4";"Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1";"CTNPALGJUAXMMC-PMFHANACSA-N"
"CHEMBL3407547";"FIRSOCOSTAT";"FIRSOCOSTAT|GS-0976|GS-ACC|ND-630|NDI-010976";"Small molecule";"2.0";"569.64";"9";"28";"3.95";"135.02";"11";"1";"2";"9";"N";"0.32";"3.46";"None";"3.28";"-0.11";"4";"MOL";"0";"40";"11";"1";"2";"569.1832";"-0.47";"ACID";"C28H31N3O8S";"COc1ccccc1[C@H](Cn1c(=O)n(C(C)(C)C(=O)O)c(=O)c2c(C)c(-c3ncco3)sc21)OC1CCOCC1";"ZZWWXIBKLBMSCS-FQEVSTJZSA-N"
"CHEMBL4297372";"ATSM COPPER (II)";"ATSM COPPER (II)|CU(II)ATSM|CU-ATSM";"Small molecule";"2.0";"321.92";"1";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"321.0017";"None";"None";"C8H14CuN6S2";"";""
"CHEMBL4802138";"BERSIPOROCIN";"BERSIPOROCIN|DWN-12088|DWN12088";"Small molecule";"2.0";"328.24";"";"";"3.24";"50.08";"4";"2";"0";"4";"N";"0.91";"None";"9.98";"2.74";"0.25";"2";"MOL";"0";"21";"4";"2";"0";"327.0905";"-0.26";"BASE";"C15H19Cl2N3O";"O[C@H]1CCCN[C@@H]1CCCn1cnc2c(Cl)c(Cl)ccc21";"VXCNMWNXDDMFSX-YPMHNXCESA-N"
"CHEMBL3642985";"STX107";"STX107";"Small molecule";"2.0";"319.36";"1";"1";"3.92";"49.57";"4";"0";"0";"1";"N";"0.64";"None";"2.15";"4.08";"4.08";"3";"MOL";"0";"23";"3";"0";"0";"319.0579";"-1.77";"NEUTRAL";"C18H10FN3S";"Cc1nc(C#Cc2ccc(-c3cc(F)cc(C#N)c3)nc2)cs1";"SYOSUEIMOYEGKU-UHFFFAOYSA-N"
"CHEMBL3707249";"ASM-024";"ASM-024";"Small molecule";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2442750";"QAV680";"NVP-QAV-680|NVP-QAV680|QAV-680|QAV-690 FREE ACID|QAV680|QAV690 FREE ACID";"Small molecule";"2.0";"358.42";"25";"69";"2.42";"89.26";"5";"1";"0";"5";"N";"0.76";"4.22";"3.40";"1.50";"-1.24";"3";"MOL";"0";"25";"6";"1";"0";"358.0987";"-1.29";"ACID";"C18H18N2O4S";"Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1";"YOPFAMROKXHVCQ-UHFFFAOYSA-N"
"CHEMBL1940832";"MILVETEROL";"GSK-159797|GSK159797|MILVETEROL|Milveterol|TD3327";"Small molecule";"2.0";"435.52";"8";"24";"2.97";"113.85";"6";"6";"1";"12";"N";"0.15";"8.61";"9.80";"1.37";"0.35";"3";"MOL";"0";"32";"7";"6";"1";"435.2158";"-0.29";"BASE";"C25H29N3O4";"O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O";"BMKINZUHKYLSKI-DQEYMECFSA-N"
"CHEMBL488937";"CG-400549";"CG-400459|CG-400549|CG400549|NILOFABICIN";"Small molecule";"2.0";"340.45";"37";"139";"3.47";"57.25";"5";"1";"0";"6";"N";"0.70";"None";"4.01";"3.29";"3.29";"3";"MOL";"0";"24";"4";"2";"0";"340.1245";"-1.61";"NEUTRAL";"C19H20N2O2S";"Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O";"YCLREGRRHGLOAK-UHFFFAOYSA-N"
"CHEMBL1743014";"ETARACIZUMAB";"ABEGRIN VITAXIN|Abegrin|ETARACIZUMAB|ETARATUZUMAB|HLM60|MEDI-522|VITAXIN";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2105872";"IBUTAMOREN MESYLATE";"IBUTAMOREN MESILATE|IBUTAMOREN MESYLATE|MK-0677|MK-677";"Small molecule";"2.0";"624.78";"28";"70";"1.77";"122.04";"6";"2";"1";"8";"N";"0.54";"11.89";"8.34";"0.68";"-0.30";"2";"MOL";"0";"37";"9";"3";"1";"528.2406";"-0.75";"NEUTRAL";"C28H40N4O8S2";"CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.CS(=O)(=O)O";"DUGMCDWNXXFHDE-VZYDHVRKSA-N"
"CHEMBL2107756";"LEMUTEPORFIN";"LEMUTEPORFIN|QLT-0074|QLT0074";"Small molecule";"2.0";"790.91";"";"";"6.84";"182.79";"11";"3";"3";"13";"N";"0.14";"11.74";"4.98";"7.42";"7.42";"2";"MOL";"0";"58";"13";"3";"3";"790.3578";"0.63";"NEUTRAL";"C45H50N4O9";"C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OCCC)C(CCC(=O)OCCO)=C4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC";"LHXFPSQJODNWEW-DVNHMXKTSA-N"
"CHEMBL4650685";"VIPIVOTIDE TETRAXETAN GALLIUM";"";"Small molecule";"2.0";"1108.85";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"1107.4040";"None";"None";"C49H68GaN9O16";"";""
"CHEMBL2251727";"ETHYL ISOTHIOCYANATE";"ETHYL ISOTHIOCYANATE|FEMA NO. 4420|ISOTHIOCYANIC ACID, ETHYL ESTER|NSC-84212";"Small molecule";"2.0";"87.15";"5";"44";"1.11";"12.36";"2";"0";"0";"1";"Y";"0.34";"None";"1.40";"1.43";"1.43";"0";"MOL";"0";"5";"1";"0";"0";"87.0143";"0.02";"NEUTRAL";"C3H5NS";"CCN=C=S";"HBNYJWAFDZLWRS-UHFFFAOYSA-N"
"CHEMBL5095174";"CEDIROGANT";"ABBV-157|ABV-157|CEDIROGANT";"Small molecule";"2.0";"547.79";"";"";"7.00";"62.54";"3";"1";"2";"5";"N";"0.37";"3.82";"None";"6.27";"3.01";"3";"MOL";"0";"35";"5";"1";"2";"546.0492";"-1.13";"ACID";"C24H20Cl3F3N2O3";"O=C(O)CC1CCN(C(=O)c2ccc(Cl)c(Cn3ccc4cc(C(F)(F)F)cc(Cl)c43)c2Cl)CC1";"MNEOHCYSHVKLIC-UHFFFAOYSA-N"
"CHEMBL3260771";"BGC-20-1531";"AP-1531|BGC 20-1531|BGC-20-1531|BGC20-1531|PGN 1531";"Small molecule";"2.0";"514.54";"19";"30";"4.66";"107.73";"7";"1";"0";"8";"N";"0.38";"3.61";"4.24";"3.79";"3.48";"4";"MOL";"0";"35";"8";"1";"0";"492.1355";"-1.27";"ACID";"C26H23N2NaO6S";"COc1ccc(-c2ccc(OCc3cc(C(=O)[N-]S(=O)(=O)c4ccccc4C)oc3C)cc2)nc1.[Na+]";"TVDHMDXPKGMXRT-UHFFFAOYSA-M"
"CHEMBL2178579";"ELUBRIXIN";"ELUBRIXIN|Elubrixin|SB-656933|SB-656933-AAF|SB656933";"Small molecule";"2.0";"463.32";"5";"16";"3.08";"110.77";"5";"4";"0";"4";"N";"0.52";"5.78";"7.18";"1.64";"1.48";"2";"MOL";"0";"29";"8";"4";"0";"462.0332";"-1.70";"ACID";"C17H17Cl2FN4O4S";"O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl";"YQYFEGTYCUQBEI-UHFFFAOYSA-N"
"CHEMBL2107883";"REPAGERMANIUM";"REPAGERMANIUM";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109484";"BB-10901";"BB-10901|HUN901-DM1";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1667969";"SAR-407899";"SAR-407899";"Small molecule";"2.0";"244.29";"300";"308";"1.66";"54.12";"3";"2";"0";"2";"Y";"0.84";"12.84";"9.82";"0.81";"-1.55";"2";"MOL";"0";"18";"4";"2";"0";"244.1212";"0.16";"BASE";"C14H16N2O2";"O=c1[nH]ccc2cc(OC3CCNCC3)ccc12";"IPEXHQGMTHOKQV-UHFFFAOYSA-N"
"CHEMBL2109589";"L19TNFA";"L19TNFA";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095193";"PIREPEMAT";"IRL-752|IRL752|PIREPEMAT";"Small molecule";"2.0";"213.23";"";"";"1.80";"21.26";"2";"1";"0";"2";"Y";"0.81";"None";"9.81";"1.64";"-0.71";"1";"MOL";"0";"15";"2";"1";"0";"213.0965";"0.13";"BASE";"C11H13F2NO";"CO[C@]1(c2cccc(F)c2F)CCNC1";"LJNFYMMXCXGFCP-LLVKDONJSA-N"
"CHEMBL4297744";"ELX-02";"ELX-02|EXALUREN|NB-124";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3833359";"COBAMAMIDE";"5'-DEOXYADENOSYL-B12|5'-DEOXYADENOSYLCOBALAMIN|ADEMIDE|ADENOSYL-B12|ADOCBL|CALOMIDE|COBALTAMIN S|COBAMAMIDE|COBAMAMIDUM|COBANZYME|COENZILE|COENZYME B12|DIBENCOZIDE|DIBENZCOZAMIDE|DIMEBENZCOZAMIDE|ENZICOBA|HERACLENE|HL-009|INDUSIL|LM 176|LM-176|NSC-757791|VITAMIN B12 COENZYME";"Unknown";"2.0";"1579.61";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"1578.6583";"None";"None";"C72H100CoN18O17P";"";""
"CHEMBL3990038";"FLOTETUZUMAB";"FLOTETUZUMAB|MGD-006|MGD006|RES-234|RES234|S-80880|S80880";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL107367";"FARGLITAZAR";"FARGLITAZAR|G1-262570|GI-262570|GI-262570X|GI262570|GI262570X|farglitazar";"Small molecule";"2.0";"546.62";"12";"78";"6.61";"101.66";"6";"2";"2";"12";"N";"0.17";"3.76";"0.93";"7.31";"4.03";"5";"MOL";"0";"41";"7";"2";"2";"546.2155";"-0.81";"ACID";"C34H30N2O5";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1";"ZZCHHVUQYRMYLW-HKBQPEDESA-N"
"CHEMBL4802187";"ADINTREVIMAB";"ADG 20|ADG-20|ADG20|ADINTREVIMAB";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL267225";"BOSWELLIC ACID";"BOSWELLIC ACID|Beta-Boswellic Acid";"Small molecule";"2.0";"456.71";"34";"57";"7.09";"57.53";"2";"2";"1";"1";"N";"0.41";"4.57";"None";"6.58";"3.83";"0";"MOL";"0";"33";"3";"2";"1";"456.3603";"3.18";"ACID";"C30H48O3";"C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12";"NBGQZFQREPIKMG-PONOSELZSA-N"
"CHEMBL2108252";"APOLIZUMAB";"APOLIZUMAB|HU-1D10|HU1D10|REMITOGEN|REMITOGEN SMART1D10";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545344";"PF-05212377";"PF-05212377|PF-5212377|SAM-760|WYE-103760";"Small molecule";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545040";"AZD7009";"AZD7009";"Small molecule";"2.0";"446.55";"";"";"1.21";"107.29";"8";"2";"0";"8";"N";"0.61";"None";"6.88";"1.50";"1.39";"1";"MOL";"0";"32";"9";"2";"0";"446.2529";"-1.06";"NEUTRAL";"C23H34N4O5";"CC(C)(C)OC(=O)NCCN1CC2CN(C[C@H](O)COc3ccc(C#N)cc3)CC(C1)O2";"JRHUUZPSMQIWBQ-PELRDEGISA-N"
"CHEMBL4297336";"ACETIC ACID C-11";"(11C)ACETIC ACID|11C-ACETATE|ACETIC ACID C-11|ACETIC-1-11C ACID|C-11 ACETATE";"Small molecule";"2.0";"59.05";"";"";"0.09";"37.30";"1";"1";"0";"0";"Y";"0.43";"4.54";"None";"-0.22";"-3.00";"0";"MOL";"0";"4";"2";"1";"0";"60.0211";"0.47";"ACID";"C2H4O2";"C[11C](=O)O";"QTBSBXVTEAMEQO-JVVVGQRLSA-N"
